user_id,item_id,rating,timestamp
138,16,1,6506211
138,44,4,6922943
138,38,1,6964070
139,6,2,1344232
139,7,4,2140348
139,28,5,5227762
139,38,1,5567915
139,42,3,6037569
139,44,5,6674894
139,3,2,6831755
139,35,5,8500804
139,23,3,9016903
140,22,5,1785162
140,47,3,2568927
140,30,5,4332899
140,9,4,4915974
140,25,1,6392837
140,20,5,7152770
140,5,3,7167771
140,40,1,9711464
140,33,4,9791379
141,24,1,3879423
141,15,5,4030468
141,43,1,4073718
141,3,4,5092661
141,33,3,6775538
142,18,1,2817683
142,36,3,3004214
142,0,3,3997349
142,23,3,4139576
142,45,1,4197855
142,31,4,7893993
143,31,4,1019637
143,36,5,1818514
143,40,4,3219390
143,24,3,3931791
143,7,5,5514168
143,16,3,5717074
143,22,5,7165139
143,6,1,9307657
144,31,4,1511897
144,42,4,2761578
144,12,3,7544181
144,9,5,8636900
145,1,3,1035959
145,33,5,1709914
145,2,4,2628001
145,1,5,5931622
145,21,2,6087009
145,3,3,7950269
145,5,3,8901247
145,33,2,9269031
145,7,1,9893032
145,45,2,9991555
146,38,4,1602970
146,32,1,4034802
146,0,4,4155285
146,47,4,4526397
146,38,2,6739549
146,35,5,7906319
146,26,1,8556101
147,21,5,1177766
147,27,2,1982890
147,47,3,2687057
147,24,4,3503424
147,23,2,4578650
147,30,3,4891227
147,44,5,5310684
147,41,3,7317489
147,32,2,7765463
147,38,1,8538562
147,32,5,8841263
147,24,2,9064013
148,35,5,2651477
148,40,2,5592371
148,23,4,5783090
148,14,5,6460790
148,11,1,6566138
148,15,2,7403779
148,26,4,8694310
148,7,3,8749970
149,26,1,3502948
149,22,4,7923111
149,21,4,8014884
150,7,2,1742699
150,28,4,2768512
150,20,3,3357000
150,10,4,3666866
150,23,5,4312253
150,21,1,4910197
150,41,4,5497554
150,6,2,6244572
150,12,3,6361832
150,27,2,6534028
150,5,2,6731248
150,18,4,7531142
150,0,4,7769881
150,12,2,8116970
150,44,4,8389683
151,27,3,1048375
151,30,4,1271695
151,25,2,4061459
151,28,5,4233746
151,47,2,4559934
151,37,4,5557090
151,11,3,6633123
151,32,4,7339042
151,31,2,7737020
152,5,4,1029563
152,9,2,1186069
152,46,1,1582065
152,36,1,1798704
152,24,3,2207456
152,33,4,2218327
152,43,2,4403645
152,25,3,5304204
152,43,3,5754908
152,37,5,6264764
152,39,5,7418694
152,10,3,8084748
152,41,1,8214681
152,16,5,8851342
152,27,1,9149589
152,47,2,9432599
153,1,2,2190700
153,21,2,3304230
153,10,3,4559652
153,11,5,4811479
153,29,1,6340416
153,17,5,8918052
153,37,2,9307335
154,32,2,2415085
154,31,3,3367119
154,3,1,3868417
154,18,2,4666663
154,0,3,5315889
154,30,4,7603324
154,21,2,8852825
154,41,4,9555910
154,8,5,9776210
155,34,4,1427726
155,47,2,2643349
155,9,3,5139049
155,10,4,5343982
155,33,3,6791890
155,7,2,6900047
155,13,5,8052285
155,41,2,9384289
156,23,2,1049244
156,43,3,2032019
156,1,2,4997697
156,6,3,5109358
156,38,4,7701953
156,38,3,8079832
156,20,5,9497624
157,8,5,1584873
157,19,2,2156312
157,2,5,2202886
157,32,2,3879892
157,36,1,5404338
157,24,2,8722271
157,6,4,9001524
157,3,2,9112875
157,17,4,9754071
157,18,1,9887225
157,41,3,9996246
158,14,1,2635611
158,8,3,3914895
158,25,2,4226786
158,36,5,4626591
158,26,4,5829011
158,6,1,6262639
158,34,4,6359901
158,9,3,6380722
158,0,2,7859430
158,32,3,8462098
158,27,5,9229010
159,23,3,1321159
159,4,5,1677469
159,21,5,1859564
159,45,1,2013183
159,5,5,4506633
159,43,5,5154285
159,46,4,5352878
159,44,2,5682153
159,11,3,5752907
159,7,4,6390886
159,46,4,6644063
159,15,2,6760151
159,34,2,7107111
159,40,3,7299471
159,43,1,8241399
159,4,2,8893443
159,39,5,9069249
159,4,4,9394035
160,45,5,1084444
160,14,2,1559189
160,16,2,5136385
160,17,4,5712057
160,30,4,6067845
160,35,2,8176713
160,40,5,9475110
161,47,5,1252139
161,30,1,1608327
161,4,5,2070416
161,45,2,3596900
161,32,4,4708478
161,23,4,5744940
161,39,4,7004391
161,5,5,8177491
161,18,2,8188030
161,47,5,8961559
162,46,5,1303658
162,21,1,1480611
162,0,2,1688070
162,46,4,1932460
162,0,5,3115880
162,15,1,3366394
162,45,2,4007940
162,14,5,4186997
162,1,3,5692868
162,27,3,5880527
162,40,4,6413539
162,22,5,7349526
162,44,3,8032660
162,31,3,8764948
162,27,2,8915550
162,16,2,9536644
163,38,2,1719426
163,13,2,1741178
163,46,5,2097064
163,20,5,3181226
163,11,4,4745616
163,14,2,5473283
163,2,5,6234280
163,36,1,7148940
163,11,5,7373505
163,44,2,8190605
163,21,1,9213984
163,31,5,9599458
163,41,3,9619353
164,6,4,1373903
164,10,5,3202546
164,16,5,4299639
164,6,5,4661162
164,38,4,4688316
164,17,4,4783414
164,23,1,4817394
164,47,5,5100702
164,13,5,5304830
164,35,3,6995616
165,40,1,1409903
165,10,5,1669991
165,41,1,1898217
165,11,3,1910656
165,12,3,3779999
165,44,1,4068504
165,27,1,4634610
165,1,1,4786234
165,34,4,5762809
165,36,4,5791604
165,1,2,5817257
165,4,1,9387043
166,19,1,1708247
166,16,1,2740375
166,38,5,4535411
166,34,2,5434360
166,22,2,5811219
166,23,5,7768084
166,26,1,9501468
167,39,5,3180585
167,18,4,3188984
167,37,2,4164186
167,27,5,6487127
167,18,3,6531027
167,18,5,6629522
167,41,2,6633827
167,1,5,8508196
167,13,1,8556038
167,45,3,8625810
167,6,1,9139141
167,25,5,9144563
167,30,4,9948545
168,18,5,1034838
168,27,2,1832026
168,3,5,2045180
168,12,2,2888275
168,27,3,3144310
168,11,1,3942926
168,37,1,4321023
168,38,2,5254630
168,14,4,5864780
168,22,2,6259036
168,40,4,7093412
169,8,3,1305429
169,16,1,1583793
169,30,1,1832378
169,25,1,4298153
169,43,1,5395377
169,11,1,5608122
169,22,1,6011521
169,45,4,6057229
169,9,2,6199850
169,32,3,6934811
169,33,2,7273279
169,30,4,7815273
169,4,5,8031282
169,24,4,8086493
170,26,2,4657235
170,22,4,5446881
170,8,3,5841775
170,41,3,7080877
170,35,3,8498599
170,24,4,8684738
170,8,1,9520133
171,18,4,1086803
171,13,1,1643262
171,23,3,2142888
171,41,4,5176401
171,28,1,6092671
171,28,5,6446573
171,44,1,6958077
171,32,2,7158489
171,25,5,8307637
171,27,2,8422581
171,37,1,9636407
172,16,5,1976771
172,9,3,2460778
172,11,3,5013775
172,18,4,8895298
172,10,5,9218140
173,41,5,1082289
173,1,5,1609260
173,14,3,2888062
173,28,4,4091460
173,23,4,5344780
173,4,4,5422279
173,31,3,7876484
173,13,3,8188021
173,31,2,9182135
173,4,1,9312402
174,34,5,1930218
174,12,2,2000316
174,38,4,2114280
174,34,1,2646687
174,31,5,3751060
174,15,3,4223425
174,42,4,4259747
174,12,5,5183666
174,25,2,6669624
174,4,2,9294356
175,0,2,2332003
175,24,2,4120883
175,42,3,7073637
175,45,1,7937306
175,7,4,8293778
175,28,1,8889923
175,28,5,9697261
176,42,5,1431701
176,42,3,1626928
176,4,2,3497764
176,4,5,3789238
176,32,2,5696610
176,16,1,5843501
176,29,4,5865567
176,47,1,6420436
176,41,4,7574985
176,29,2,8095898
176,37,4,9793166
176,28,3,9954057
177,47,3,1079048
177,43,5,2249177
177,15,5,2288101
177,17,3,4060849
177,42,2,5539938
177,41,3,5873266
177,41,1,6422517
177,27,2,7522450
177,39,2,7686393
177,47,5,8995873
178,0,2,2341326
178,0,2,2370274
178,25,2,2942524
178,5,1,5340953
178,21,5,5733352
178,42,1,5902090
178,1,1,8766714
179,22,2,2737832
179,12,2,2991749
179,35,1,3278489
179,17,1,3720849
179,47,5,4723653
179,43,1,5667385
179,39,2,5711227
179,20,4,7163074
180,26,1,2239004
180,22,3,2683739
180,30,4,3495699
180,35,4,4808030
180,39,5,4919259
180,16,2,5278336
180,37,4,6005724
180,47,3,6565265
180,34,1,7034687
180,22,2,7449018
180,38,2,9678399
181,19,1,1590700
181,10,5,2355373
181,19,2,3786679
181,36,2,4332559
181,8,1,7122452
181,38,3,7362786
181,14,2,8979018
182,15,3,2962618
182,36,3,4883185
182,7,2,4978300
182,1,4,6006708
182,34,1,6563981
182,5,2,6941015
182,34,3,8098679
182,6,5,8718488
182,21,4,9979717
183,10,1,1982192
183,5,4,2170674
183,45,1,4427239
183,29,1,6013675
183,1,4,8908902
183,0,5,9372632
184,4,4,1040375
184,43,5,2343776
184,22,3,3403804
184,41,4,4220172
184,26,1,5083933
184,43,2,6640878
184,33,4,6744468
184,30,4,8705399
184,38,3,9634334
184,10,5,9673765
184,42,5,9979812
185,34,1,2849037
185,19,2,3686830
185,27,1,3915381
185,39,4,4748428
185,9,3,5723064
185,5,1,6361046
185,6,3,6947062
185,11,4,9064193
185,34,5,9710426
186,5,3,1115520
186,22,2,3169137
186,40,2,3915819
186,23,3,6487112
186,12,2,8930089
187,21,3,1262156
187,0,1,1335454
187,4,1,1499001
187,45,2,1634216
187,29,2,2322679
187,28,3,2959493
187,41,1,3243442
187,6,1,3666864
187,17,4,3932218
187,33,1,4160994
187,1,2,5589630
187,8,2,6456348
187,25,2,7586719
187,30,4,9883658
188,14,5,2227583
188,22,1,2543754
188,28,1,3017761
188,11,1,3339509
188,1,2,3421538
188,26,4,3756164
188,0,5,6825331
188,8,5,6923877
188,27,1,7930739
188,4,4,8475277
188,47,2,8746186
188,7,3,9298538
188,25,3,9639802
189,45,4,2793706
189,10,4,2921776
189,24,1,3399009
189,31,4,5996487
189,35,2,7404919
189,13,1,7733283
189,40,1,8319014
189,44,2,8880020
189,18,2,8937799
189,10,1,9454779
190,16,4,1314445
190,4,1,1486001
190,15,4,2359070
190,14,5,3074297
190,14,5,4849534
190,14,2,7513439
190,37,3,7725236
190,17,3,9891092
191,34,1,2423053
191,8,1,3170263
191,42,4,4047346
191,15,4,4832972
191,16,2,5600731
191,20,4,5780195
191,32,1,5915870
191,12,2,6179707
191,18,3,8929219
191,29,5,9106288
191,31,2,9296536
191,0,3,9350881
192,16,1,1135576
192,21,2,1264521
192,31,3,2632494
192,32,1,3832021
192,47,1,5237514
192,47,2,5422251
192,37,4,5550964
192,4,2,7109091
192,2,4,8154826
192,16,4,8357852
192,47,4,8770133
192,47,5,8862671
192,3,4,8946023
192,21,2,9262679
192,43,2,9263069
193,41,5,1143791
193,33,3,2118192
193,34,5,2903558
193,42,2,4003607
193,13,4,4131330
193,4,1,4949579
193,38,3,5197142
193,10,4,5498802
193,27,4,6349643
193,37,3,7585340
193,30,1,7928702
193,31,4,8027442
193,33,2,8921856
193,2,4,9345896
193,35,1,9466524
194,15,3,1813491
194,4,2,2564996
194,37,5,2714987
194,37,2,2880976
194,24,1,3887485
194,6,1,7692119
194,4,2,8795716
194,13,2,9829059
195,15,5,1794514
195,30,4,2462012
195,18,2,4511933
195,29,3,4513464
195,23,3,4616208
195,10,3,6323161
195,33,4,6450791
195,0,5,7310718
195,38,3,7541503
195,20,4,9060359
195,19,1,9208137
196,30,1,2115085
196,3,3,4152169
196,17,2,4931708
196,7,5,5150335
196,16,1,5509228
196,17,5,6463198
196,11,2,6504123
196,37,2,6857202
196,37,5,7044060
196,36,3,8041129
196,7,1,8581248
196,3,4,9915467
197,34,4,3928824
197,15,1,5691207
197,5,5,5833954
197,9,1,8525447
197,42,2,8698740
197,3,5,9161251
197,33,1,9419814
197,8,2,9457676
198,25,2,1750859
198,29,5,2388013
198,33,1,2394545
198,45,2,4474143
198,20,1,5332980
198,35,4,5644352
198,37,2,6565716
198,19,3,9845857
199,32,3,1215727
199,6,3,1450209
199,42,5,1650250
199,30,3,3050298
199,43,5,3568037
199,15,2,4393457
199,36,2,5672906
199,15,5,7895270
199,19,4,8406007
199,41,5,8461197
199,31,2,8712325
199,9,3,8914297
199,19,4,8970311
199,42,3,9298043
200,41,4,2063265
200,34,4,2123305
200,19,5,2226653
200,28,5,2334883
200,41,3,5155556
200,16,1,5352470
200,32,5,5886566
200,39,4,6778943
200,41,5,9446366
200,42,5,9659474
201,26,4,1209973
201,12,3,2351897
201,18,2,3140058
201,10,4,3402805
201,16,3,3460573
201,24,4,4788192
201,11,1,4835182
201,4,3,6339336
201,9,1,6340897
201,9,2,6705905
201,12,2,6973332
201,8,3,7711672
201,16,2,8172230
201,42,1,8524579
201,11,3,8858701
201,17,5,9083683
201,6,5,9461902
202,31,4,1122473
202,0,2,1219626
202,7,1,1533656
202,13,2,1622472
202,10,5,1640522
202,27,3,2174653
202,9,3,2628849
202,14,5,2998617
202,1,4,3176402
202,15,4,3191952
202,37,2,5770268
202,42,1,6564058
202,9,4,7737874
202,1,2,8054789
203,23,4,1528289
203,25,3,1530241
203,14,1,2415687
203,39,4,3824330
203,32,4,4360200
203,3,2,5438553
203,20,3,6191168
203,5,5,6361419
203,28,4,6827256
203,45,3,8265197
203,13,4,8910979
203,10,3,9992489
204,25,2,2433959
204,45,3,2783704
204,21,4,3235447
204,27,1,3794360
204,28,1,4325362
204,24,2,5114456
204,6,5,5692911
204,10,3,6919809
204,15,5,7606023
204,41,5,7893915
204,2,2,9379349
204,21,4,9534651
205,0,5,2498946
205,31,2,2716876
205,26,5,2724362
205,33,2,5775071
205,40,2,6894680
205,39,1,7517877
205,47,3,9281967
206,12,5,2007115
206,43,1,3226757
206,6,5,4336577
206,9,1,4561942
206,40,2,5782288
206,29,3,6076354
206,35,1,6785883
206,27,5,7553605
206,26,2,8470972
206,23,2,9979391
207,4,1,1056317
207,3,3,1165460
207,36,3,1319097
207,28,4,2123575
207,33,3,2746889
207,10,4,4054677
208,7,2,4012816
208,36,2,4485604
208,29,4,5852917
208,6,3,6598532
208,13,3,6771796
208,30,5,8412834
208,34,3,8587105
208,12,3,8678067
208,20,4,9270335
209,16,5,2340768
209,25,1,3148384
209,43,3,4426876
209,46,4,4427857
209,3,5,5348044
209,34,3,5459421
209,32,1,6244179
209,31,5,6582572
210,4,5,2682940
210,19,2,2745596
210,31,1,2991657
210,20,2,3327882
210,15,3,3332739
210,34,4,6309890
210,6,4,8949314
210,25,2,9139824
211,31,4,2380108
211,2,2,2682564
211,7,1,3012022
211,26,3,3470613
211,1,1,4272973
211,15,5,9508232
211,31,2,9827442
212,4,1,2694323
212,35,5,3064176
212,40,3,4855121
212,40,4,5995894
212,11,4,6397111
212,47,2,6585569
212,40,3,7027449
212,17,2,7459687
212,44,2,7931130
213,44,2,2130368
213,6,3,2430666
213,26,4,3564004
213,14,3,3895997
213,9,4,4574232
213,34,5,5127427
213,26,2,5390056
213,33,4,6646321
213,14,1,7326266
213,16,3,7472235
213,28,1,9177525
214,1,1,1054751
214,22,1,1210722
214,19,3,5904343
214,23,5,6153313
214,41,1,7995287
215,44,1,1808438
215,15,3,2418274
215,27,1,2927358
215,23,4,3761973
215,37,5,3998570
215,18,2,4245427
215,29,2,4326782
215,16,5,4500005
215,19,2,4553315
215,21,2,5202516
215,36,1,5256222
215,3,5,5477764
215,31,3,5500492
215,43,2,6584612
215,10,3,6926762
215,44,4,8520652
215,42,1,9880590
216,45,4,2088945
216,15,5,3072928
216,20,2,4659020
216,38,5,4775386
216,38,4,4886425
216,47,3,5474259
216,33,5,6295485
216,25,3,6462578
216,37,1,8533919
216,8,1,8972594
216,44,3,9313286
217,3,5,3227029
217,13,2,6619331
217,37,3,6694905
217,6,1,7269937
217,37,5,7796994
217,4,3,9345789
218,17,5,2970242
218,37,2,5559572
218,23,4,6630824
218,20,1,7670368
218,28,1,7904906
218,23,1,8490570
218,17,3,9596954
218,9,5,9695891
219,23,4,1016402
219,22,1,1907141
219,24,2,3283096
219,38,4,5907400
219,29,4,7115817
219,17,3,8413594
219,15,1,9253035
220,20,1,2314143
220,27,2,2380901
220,38,2,3071330
220,42,4,3378209
220,22,5,3951314
220,3,4,5429212
220,40,4,5948825
220,0,5,8201656
220,39,5,8360367
220,2,4,9748801
221,47,5,1329899
221,16,2,2496279
221,14,3,3296956
221,36,4,5235447
221,38,1,5266054
221,36,4,5966908
221,46,5,6490607
221,1,1,6767230
221,1,3,8540201
221,21,2,8591013
221,41,1,9214842
221,34,1,9506716
222,9,2,2828189
222,1,1,2899107
222,46,1,3725414
222,20,4,4036571
222,36,2,4381127
222,25,3,5070105
222,31,4,5491670
222,33,1,5890698
222,34,1,6746220
222,27,3,6917251
222,11,2,7330683
222,37,4,8278093
222,21,1,8471644
223,21,2,1654351
223,5,4,2018618
223,9,2,2109637
223,4,3,2551772
223,30,1,3168167
223,5,5,3583403
223,10,1,4901394
223,35,5,5481600
223,26,2,5790136
223,41,1,7871451
223,38,3,8225182
223,20,2,8574694
224,18,4,1022156
224,14,3,1582345
224,44,5,1767530
224,0,3,3369934
224,41,1,3895599
224,9,3,4206964
224,43,1,4900647
224,25,2,5379725
224,41,4,8433301
224,25,2,9266342
225,37,2,2011707
225,40,4,2463408
225,4,4,3706099
225,18,5,6618089
225,21,1,7829083
225,23,2,8265616
225,31,3,9299636
225,47,3,9791776
226,23,3,1452003
226,40,5,2276177
226,3,3,2912955
226,12,4,3429158
226,15,2,4393496
226,35,3,4781092
226,10,4,5331565
226,23,2,5721632
226,5,4,5858116
226,0,5,6445211
226,18,5,7345069
227,0,4,1666004
227,6,1,3583379
227,15,4,6847513
227,19,4,7024030
228,42,2,1006146
228,13,1,2147145
228,46,3,2474454
228,3,1,2872708
228,16,1,6527304
228,20,1,6740541
228,7,4,7223980
228,28,4,7641186
228,26,1,9621367
228,5,3,9869741
229,40,3,1964034
229,46,1,2585892
229,26,2,4468809
229,42,1,4481295
229,38,1,5159416
229,3,3,6184831
229,31,4,7116736
229,1,4,9763499
230,8,4,1240175
230,37,5,1283908
230,46,2,3282106
230,24,3,4228367
230,43,3,4636094
230,25,1,4666552
230,27,4,4715557
230,7,5,5250964
230,33,3,5768115
230,17,1,5913398
230,44,5,6811450
230,31,5,7896445
230,45,5,8274970
230,6,4,8621927
230,6,5,9560690
230,7,4,9993953
231,14,2,1845509
231,38,3,1932232
231,29,4,2045038
231,24,4,2420764
231,17,2,4336325
231,1,3,4823371
231,9,1,4958824
231,17,5,5493077
231,1,2,6510716
231,8,3,6855129
231,12,3,7621871
231,9,2,7864908
231,7,3,8005557
231,6,5,8637638
231,18,2,9400720
232,43,1,3252623
232,24,3,4266233
232,4,3,4883909
232,21,3,7328289
232,0,1,7623878
232,0,5,7712520
232,1,1,7925004
232,46,4,9762578
233,28,1,1573221
233,0,2,2196116
233,19,2,3271836
233,37,4,3547291
233,46,3,6281661
233,19,3,7748312
233,30,5,7975246
233,2,2,8251263
233,26,2,8385360
233,17,3,8580811
234,7,4,1078035
234,24,3,1683502
234,5,4,2441690
234,10,4,2548771
234,2,3,4645629
234,27,2,4786834
234,22,5,6637677
234,4,1,7088483
234,10,5,8557998
234,27,4,9646659
234,40,3,9794587
234,1,1,9968509
235,4,4,1252280
235,37,5,2407653
235,33,2,2726507
235,6,2,2895196
235,2,5,2943415
235,45,2,3767178
235,3,4,4704125
235,37,2,8853693
236,20,3,1078833
236,31,1,1406012
236,41,3,2983925
236,19,2,2985771
236,7,3,4122787
236,9,5,4355869
236,26,4,4892432
236,15,4,5225477
236,23,5,6387645
236,28,2,7490336
236,14,3,7516448
236,33,4,8656622
237,27,4,1260580
237,44,2,1571968
237,7,4,1893225
237,6,5,2298486
237,35,3,3191959
237,18,4,3506450
237,33,2,3595603
237,10,5,3659203
237,16,1,5669268
237,21,5,5948061
237,46,4,6945484
237,42,1,8541089
237,21,4,9031305
238,26,4,1318468
238,33,3,1664669
238,32,3,5342404
238,0,1,5889951
238,28,3,6320645
238,31,2,6642396
238,26,5,6862796
238,33,1,9252510
239,20,3,1149368
239,34,5,2033988
239,46,2,2484245
239,36,1,3360653
239,26,5,3956936
239,18,1,4448683
239,36,5,4662827
239,21,2,5946907
239,32,3,6513217
239,8,2,6573324
239,4,5,7107541
239,15,3,9237193
239,44,1,9254747
240,8,4,2153068
240,0,1,2297972
240,25,2,2721226
240,8,1,4109004
240,34,3,4945900
240,35,3,5069530
240,1,5,5081402
240,28,3,5697422
240,29,5,7740294
240,8,1,7767562
240,26,1,8609577
240,14,2,9069101
240,30,3,9469035
240,22,1,9832777
241,44,3,1285115
241,14,4,1361741
241,6,2,2276487
241,46,4,4680488
241,15,4,5586821
241,17,3,7836260
241,15,3,8662700
241,42,1,8830166
241,47,1,9111859
241,5,2,9189390
242,23,4,1190141
242,39,4,2074029
242,46,4,2828578
242,29,3,3486143
242,34,1,3923652
242,7,4,4440987
242,47,4,4655915
242,28,4,4869747
242,11,2,6275110
242,33,2,7151009
242,14,1,7920872
242,16,1,9954769
243,29,4,2116511
243,47,3,2819874
243,15,2,3927601
243,20,5,4285031
243,37,5,5069944
243,41,2,5770488
243,27,4,6651559
243,9,4,7078300
244,33,4,3752354
244,9,4,3796293
244,9,3,6558840
244,5,5,7815606
244,27,4,7987812
244,26,5,8564570
244,33,4,8717370
244,11,2,8835521
244,1,4,9451122
245,7,2,1610184
245,11,2,1787573
245,21,3,1882824
245,17,5,3883903
245,39,5,4036911
245,35,1,5666620
245,3,4,6820962
245,12,1,9187392
246,28,3,1444405
246,0,4,2156231
246,10,3,2359243
246,11,5,4098819
246,42,5,4448544
246,24,3,4847757
246,3,4,7733616
246,40,1,7894740
246,16,2,7896599
246,10,3,7951522
246,10,5,7987251
246,47,4,9326924
246,36,5,9480823
247,15,3,2370351
247,39,1,4908349
247,47,1,5597391
247,18,2,6490837
247,13,1,7555596
247,27,5,8203468
247,43,5,8571753
248,14,3,1170004
248,19,1,1329704
248,10,5,3395957
248,13,5,3406527
248,23,5,3534069
248,47,4,6402875
248,23,5,6723660
248,14,3,7637613
248,32,4,7712842
248,8,2,8728319
249,18,2,1718278
249,35,5,3228099
249,0,3,3340639
249,18,1,4552391
249,42,2,4662268
249,31,2,5508770
249,0,3,6131908
249,25,3,6171879
249,11,1,9032646
249,7,2,9840995
250,14,5,3439241
250,46,4,3981843
250,18,2,4847245
250,23,5,5652804
250,20,3,6088345
250,6,2,6275289
250,9,2,6977712
250,0,2,7618610
250,34,4,7831581
250,15,1,8512937
251,8,1,1721007
251,8,1,2045660
251,14,3,2299752
251,20,4,2740726
251,35,5,3372610
251,21,1,4727405
251,24,2,4792766
251,10,4,5156411
251,1,3,5466755
251,15,2,6120146
251,7,3,7328600
251,46,3,7559591
251,44,2,8599402
252,24,4,1446838
252,3,2,2552193
252,13,5,2910948
252,24,1,4512797
252,0,4,4764411
252,23,4,5005723
252,12,2,5864316
252,10,4,6195709
252,5,1,6525849
252,20,2,6705182
252,25,5,7040490
252,17,2,7281356
252,7,4,9775298
253,27,5,1087402
253,25,5,1257638
253,1,1,1856676
253,12,1,2967684
253,25,5,5584280
253,21,5,5808043
253,0,1,5859977
254,37,4,4387517
254,37,3,8438197
254,24,3,8534827
254,3,3,9018394
254,43,5,9867499
255,23,5,1569605
255,16,2,1589218
255,32,4,1633588
255,25,2,1633636
255,1,3,1634847
255,24,1,1661718
255,12,5,7130436
255,45,4,7442407
255,13,2,8798037
255,5,2,9086370
255,34,3,9208755
255,19,1,9479103
255,29,5,9494591
255,19,1,9503227
255,25,5,9950851
256,9,1,1844853
256,31,3,1965831
256,19,2,2355457
256,41,2,2915362
256,0,5,6466277
256,2,4,7912790
256,25,1,8135310
256,43,2,8813386
256,9,5,9012300
256,13,4,9095499
256,36,3,9465253
257,46,3,1176824
257,18,3,2009241
257,8,3,3176025
257,10,5,3634686
257,23,5,3783188
257,12,3,4163203
257,35,4,4985460
257,19,2,5408143
257,47,3,8409545
257,13,1,8568670
257,9,2,8725278
258,47,4,1475953
258,24,5,2592444
258,43,1,3216085
258,8,2,4304147
258,47,2,4704937
258,19,5,6718104
258,21,4,9494875
258,47,4,9672660
259,28,3,2519518
259,19,4,2899169
259,29,4,3403143
259,47,5,3707178
259,18,4,3819789
259,8,5,3964070
259,42,5,4426538
259,44,3,5249017
259,3,3,6234640
259,39,4,7227854
259,31,4,7478039
259,46,2,9252557
260,21,1,1661371
260,16,1,2465659
260,11,1,5201790
260,45,3,5267435
260,21,4,5448593
260,47,3,5781397
260,3,1,5818201
260,1,5,6152453
260,39,2,6486324
260,29,4,6594142
260,29,5,6669175
260,17,5,7715219
260,20,5,8278585
260,44,2,8360245
260,2,1,8701082
260,41,4,9058849
260,42,4,9223200
261,4,5,1744604
261,35,4,2738332
261,38,4,2829378
261,15,2,2900424
261,19,1,3419435
261,16,4,4364442
261,10,3,4471679
261,46,4,4912802
261,17,3,5666120
261,32,1,7184921
261,5,3,8603537
261,22,5,9283768
262,16,2,3171841
262,41,4,6331395
262,36,1,8999495
262,31,1,9123856
263,22,4,3684450
263,19,5,5199277
263,34,4,5244017
263,5,3,5906129
263,14,3,5994370
263,43,5,8836318
263,19,1,9043356
263,27,4,9177753
263,25,4,9772356
264,7,2,1132339
264,15,1,2295641
264,25,1,2365124
264,5,3,2740066
264,45,5,4325939
265,32,1,3480972
265,16,5,3908223
265,3,5,5019250
265,36,5,5474096
265,43,1,6221619
265,4,4,6618209
265,43,4,7868650
265,40,5,8068214
265,42,4,9311644
265,44,1,9660949
266,6,2,1412462
266,15,3,1513144
266,13,2,1577245
266,11,1,2206211
266,10,4,5280751
266,30,2,7108618
266,11,5,7579121
267,23,1,1070986
267,13,3,3267965
267,4,1,3661960
267,11,4,6010262
267,6,5,6129135
267,20,4,6248751
267,3,4,6998232
267,15,3,7484255
267,18,2,8093553
267,28,2,8390851
267,10,4,8821454
267,11,1,9595061
268,46,3,1157814
268,36,5,2037922
268,35,4,2309015
268,46,5,2481112
268,13,1,4351504
268,32,3,6174973
268,23,1,6343950
268,16,2,8917061
269,33,4,1632034
269,40,2,3086518
269,37,1,3254695
269,1,4,3782874
269,44,2,3861589
269,19,1,4760902
269,25,1,5447480
269,29,3,9010599
269,38,1,9467439
269,34,3,9542940
270,12,1,1536836
270,30,4,1673908
270,37,1,1853183
270,3,3,1862521
270,3,5,4768666
270,5,4,6655561
270,10,5,6657013
270,30,4,7553034
270,35,2,7824928
270,32,5,9000351
270,17,3,9245534
270,23,5,9951470
271,33,5,2748891
271,22,2,2763176
271,1,2,4156886
271,25,2,4176601
271,19,3,5401681
271,42,4,8741225
271,7,3,9068266
271,28,3,9104391
271,17,1,9107769
271,1,3,9754810
272,36,5,1034793
272,11,5,1696152
272,27,1,2970568
272,47,3,4410044
272,45,2,5484553
272,0,4,5621812
272,41,2,6205261
272,38,2,6828777
272,4,2,8949104
272,27,1,8963311
272,40,5,9286182
272,24,3,9388905
273,44,5,2733262
273,32,4,4423774
273,15,1,4852406
273,12,3,5742323
273,14,1,6711654
273,27,4,7446250
273,37,1,7595946
273,35,2,9632224
274,25,2,1003943
274,6,3,2138094
274,0,1,2239861
274,19,5,3587681
274,12,1,3633896
274,34,1,3752959
274,28,4,8714650
274,6,3,9171561
275,0,1,2032457
275,36,1,2141794
275,4,2,6668849
275,1,2,9291547
276,45,4,1024575
276,33,5,1095796
276,9,2,1256080
276,46,3,2535752
276,2,1,3498095
276,0,1,4500467
276,5,3,4959659
276,29,4,5484415
276,20,3,7194484
276,1,5,8477144
277,25,1,1159951
277,19,3,1213953
277,3,3,1751757
277,31,2,2202676
277,6,4,2514679
277,13,2,3139037
277,45,4,5033760
277,2,5,6378692
277,38,3,7126347
277,32,5,7843525
277,30,4,7913332
277,44,2,8029216
277,39,5,8702129
277,17,4,9734409
277,17,2,9838996
277,24,1,9977721
278,9,3,1188268
278,33,3,1960952
278,42,1,3594879
278,34,5,4028158
278,44,1,4047713
278,2,5,6886342
278,46,1,8261977
278,14,5,9157205
278,30,4,9801992
279,34,5,2244426
